cnt,t1,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
589,15.0,88.0,18.5,4,0,1,0,10
915,15.0,88.0,20.0,4,0,1,0,11
1255,16.0,83.0,23.0,3,0,1,0,12
1569,18.0,68.5,22.0,3,0,1,0,13
1827,18.5,66.0,25.0,3,0,1,0,14
2254,19.5,56.0,31.5,3,0,1,0,15
2276,18.5,58.0,34.0,3,0,1,0,16
2213,17.5,62.0,29.5,2,0,1,0,17
2053,16.5,61.0,35.0,2,0,1,0,18
1535,16.0,63.0,29.0,3,0,1,0,19
925,15.0,72.0,27.0,3,0,1,0,20
622,15.0,72.0,24.0,3,0,1,0,21
580,14.5,74.5,24.0,3,0,1,0,22
504,14.0,77.0,22.0,3,0,1,0,23
404,14.0,74.5,24.0,4,1,0,0,0
227,14.0,72.0,30.5,3,1,0,0,1
152,13.5,77.0,21.0,7,1,0,0,2
114,13.0,77.0,19.5,2,1,0,0,3
93,13.0,77.0,20.5,3,1,0,0,4
97,12.5,79.5,16.0,3,1,0,0,5
132,12.5,77.0,18.5,3,1,0,0,6
287,13.0,69.5,18.5,3,1,0,0,7
455,13.5,65.0,20.5,3,1,0,0,8
828,14.0,55.0,19.5,2,1,0,0,9
1385,15.5,48.0,19.5,2,1,0,0,10
1880,16.0,48.0,14.0,1,1,0,0,11
2356,17.5,44.0,16.0,1,1,0,0,12
2980,18.0,44.5,18.0,2,1,0,0,13
3057,18.0,47.5,19.5,2,1,0,0,14
2981,17.0,52.0,14.0,2,1,0,0,15
2933,17.0,56.0,14.0,2,1,0,0,16
2575,16.0,61.0,11.0,2,1,0,0,17
1574,15.5,65.5,12.0,2,1,0,0,18
1151,15.0,68.0,16.0,2,1,0,0,19
448,14.0,82.0,18.0,7,1,0,0,20
267,13.5,88.0,22.5,7,1,0,0,21
290,12.5,91.0,27.0,7,1,0,0,22
129,12.0,94.0,21.5,7,1,0,0,23
50,13.0,94.0,19.5,7,0,0,0,0
48,13.0,94.0,19.0,7,0,0,0,1
29,13.5,94.0,15.0,3,0,0,0,2
29,14.5,94.0,7.0,4,0,0,0,3
35,15.5,91.0,13.0,3,0,0,0,4
106,16.0,88.0,15.0,3,0,0,0,5
590,16.0,85.5,20.5,3,0,0,0,6
1853,15.5,85.5,23.0,3,0,0,0,7
3516,15.5,79.5,28.0,3,0,0,0,8
1876,15.0,72.0,39.0,3,0,0,0,9
806,14.5,67.5,38.0,7,0,0,0,10
832,14.0,61.0,38.0,2,0,0,0,11
1053,16.0,45.0,42.5,2,0,0,0,12
1155,16.0,43.5,43.5,2,0,0,0,13
1053,16.0,48.0,44.5,2,0,0,0,14
1117,16.0,48.0,41.5,2,0,0,0,15
1599,16.0,46.5,42.5,2,0,0,0,16
3302,15.0,53.0,43.5,3,0,0,0,17
3143,14.5,55.0,41.0,2,0,0,0,18
1812,14.0,59.0,37.0,2,0,0,0,19
978,13.5,61.0,38.0,2,0,0,0,20
705,13.0,67.0,34.0,2,0,0,0,21
484,13.0,63.0,30.5,2,0,0,0,22
317,12.5,69.5,31.5,3,0,0,0,23
190,12.0,72.0,29.5,2,0,0,0,0
81,11.5,77.0,29.5,7,0,0,0,1
44,11.0,77.0,29.0,2,0,0,0,2
38,10.5,82.0,26.0,7,0,0,0,3
48,10.0,85.0,22.0,7,0,0,0,4
48,11.0,82.0,23.0,7,0,0,0,5
539,10.0,82.0,26.0,2,0,0,0,6
1809,11.0,74.5,28.0,2,0,0,0,7
3911,11.5,72.0,29.0,2,0,0,0,8
1979,13.0,65.0,34.0,2,0,0,0,9
903,13.0,70.0,36.0,7,0,0,0,10
763,13.5,65.5,38.0,7,0,0,0,11
887,14.0,61.0,40.5,7,0,0,0,12
813,13.5,65.0,42.0,7,0,0,0,13
514,12.5,77.0,38.0,7,0,0,0,14
946,14.5,67.5,30.5,2,0,0,0,15
1260,14.5,63.0,38.0,7,0,0,0,16
2605,14.0,67.0,37.0,7,0,0,0,17
3006,14.0,65.0,37.0,2,0,0,0,18
1371,13.5,67.5,29.5,7,0,0,0,19
1050,13.5,61.0,36.0,3,0,0,0,20
719,13.0,65.0,31.5,4,0,0,0,21
556,13.0,63.0,31.5,3,0,0,0,22
358,12.0,67.0,30.5,2,0,0,0,23
173,12.0,67.0,29.0,4,0,0,0,0
91,11.0,72.0,28.0,2,0,0,0,1
64,11.0,74.5,24.0,3,0,0,0,2
46,11.0,74.5,22.0,3,0,0,0,3
51,11.0,77.0,20.0,4,0,0,0,4
118,11.0,77.0,20.0,4,0,0,0,5
678,10.5,79.5,19.5,2,0,0,0,6
2323,11.0,77.0,17.0,2,0,0,0,7
4098,11.5,74.5,16.0,3,0,0,0,8
2169,12.5,69.5,19.5,3,0,0,0,9
1078,14.0,63.0,17.0,2,0,0,0,10
1048,15.0,57.0,17.0,2,0,0,0,11
1328,15.5,55.5,17.0,2,0,0,0,12
1263,16.5,43.5,20.5,2,0,0,0,13
1172,17.0,43.5,24.0,1,0,0,0,14
1257,16.0,48.0,26.0,7,0,0,0,15
1880,16.0,48.0,20.0,2,0,0,0,16
3434,16.0,46.5,20.5,2,0,0,0,17
3460,15.0,43.5,19.0,1,0,0,0,18
2104,14.0,47.5,19.5,1,0,0,0,19
1277,13.0,55.0,17.5,1,0,0,0,20
918,12.5,63.0,16.0,1,0,0,0,21
630,12.0,67.0,11.0,1,0,0,0,22
484,11.0,72.0,11.0,1,0,0,0,23
260,11.0,67.0,11.0,1,0,0,0,0
143,10.5,74.0,10.0,2,0,0,0,1
123,10.0,76.0,9.0,2,0,0,0,2
65,10.0,76.0,8.0,2,0,0,0,3
71,10.0,76.0,6.0,1,0,0,0,4
115,10.0,76.0,5.0,1,0,0,0,5
629,10.5,74.0,2.0,1,0,0,0,6
1861,11.0,72.0,5.0,1,0,0,0,7
3744,11.0,74.5,6.0,3,0,0,0,8
2149,12.5,65.0,7.0,1,0,0,0,9
1131,13.5,63.0,12.0,1,0,0,0,10
999,15.0,55.0,13.0,1,0,0,0,11
1373,16.5,53.5,17.0,1,0,0,0,12
1370,17.0,52.0,18.0,2,0,0,0,13
1176,16.5,59.5,15.0,2,0,0,0,14
1287,15.0,70.0,18.5,2,0,0,0,15
1499,14.0,79.5,17.0,7,0,0,0,16
2323,15.0,70.0,14.0,7,0,0,0,17
2260,14.5,72.5,15.0,2,0,0,0,18
1475,14.5,77.0,15.0,3,0,0,0,19
1015,14.0,82.0,15.0,2,0,0,0,20
652,14.0,82.0,17.0,7,0,0,0,21
577,14.0,82.0,18.0,3,0,0,0,22
581,14.0,79.5,17.0,4,0,0,0,23
480,14.0,77.0,21.0,3,0,1,0,0
342,14.0,77.0,20.0,4,0,1,0,1
287,13.5,79.5,22.0,3,0,1,0,2
222,13.0,79.5,25.0,4,0,1,0,3
99,13.0,74.5,27.0,2,0,1,0,4
79,12.5,74.5,29.0,3,0,1,0,5
124,12.5,69.5,31.0,3,0,1,0,6
286,13.0,69.5,29.5,2,0,1,0,7
519,13.5,69.5,27.0,2,0,1,0,8
960,15.0,59.0,35.0,3,0,1,0,9
1300,14.5,57.0,35.0,3,0,1,0,10
1634,16.0,55.0,30.5,2,0,1,0,11
1789,15.0,59.0,29.0,3,0,1,0,12
1964,16.0,55.5,32.5,7,0,1,0,13
2277,18.5,43.0,32.0,3,0,1,0,14
2495,18.0,41.5,34.0,1,0,1,0,15
2718,18.0,40.0,33.0,1,0,1,0,16
2500,17.0,40.5,31.0,1,0,1,0,17
2229,17.0,43.5,26.0,1,0,1,0,18
1902,16.0,45.0,25.0,1,0,1,0,19
1323,15.0,51.0,19.0,2,0,1,0,20
908,14.0,53.0,14.0,2,0,1,0,21
738,13.5,53.0,12.0,2,0,1,0,22
635,13.0,59.0,11.0,1,0,1,0,23
563,12.5,61.0,11.0,1,0,1,0,0
490,11.5,69.5,8.0,1,0,1,0,1
393,11.0,72.0,6.5,2,0,1,0,2
232,10.5,82.5,11.0,1,0,1,0,3
168,10.0,91.0,14.0,3,0,1,0,4
98,10.5,91.0,4.0,3,0,1,0,5
122,11.5,88.0,5.0,3,0,1,0,6
240,12.5,79.5,9.0,3,0,1,0,7
384,13.5,74.5,15.0,3,0,1,0,8
895,14.5,67.5,17.0,2,0,1,0,9
1437,16.0,59.0,18.0,2,0,1,0,10
2061,16.5,57.5,18.0,2,0,1,0,11
2576,17.5,54.0,20.5,2,0,1,0,12
2946,18.0,52.0,21.0,2,0,1,0,13
3270,18.5,52.5,22.0,2,0,1,0,14
3112,18.0,56.0,22.0,2,0,1,0,15
3022,18.0,56.0,20.5,2,0,1,0,16
2619,18.0,54.0,18.5,2,0,1,0,17
2687,18.0,52.0,19.5,2,0,1,0,18
1832,17.0,57.5,15.0,1,0,1,0,19
1233,16.5,61.0,13.0,1,0,1,0,20
830,15.5,65.5,6.5,1,0,1,0,21
585,15.0,70.0,7.5,1,0,1,0,22
431,14.0,74.5,6.0,1,0,1,0,23
237,14.0,77.0,6.5,1,0,0,0,0
122,13.5,79.5,9.0,1,0,0,0,1
101,15.0,72.0,9.0,1,0,0,0,2
41,14.5,74.5,8.5,1,0,0,0,3
63,14.0,77.0,5.0,1,0,0,0,4
120,14.5,77.0,6.5,1,0,0,0,5
694,15.5,74.5,13.0,1,0,0,0,6
2218,15.5,74.5,18.0,1,0,0,0,7
4227,16.0,72.0,17.5,1,0,0,0,8
2202,17.0,68.0,23.0,1,0,0,0,9
1091,18.5,62.0,24.0,1,0,0,0,10
1126,20.0,56.0,22.0,2,0,0,0,11
1420,21.0,53.0,21.5,2,0,0,0,12
1384,21.5,53.0,22.0,2,0,0,0,13
1313,21.5,51.5,25.0,2,0,0,0,14
1463,22.0,53.0,20.0,2,0,0,0,15
2027,21.5,55.0,21.0,2,0,0,0,16
4023,20.0,58.0,24.0,2,0,0,0,17
4059,19.5,56.0,22.0,2,0,0,0,18
2405,18.0,60.0,20.0,1,0,0,0,19
1510,17.0,64.0,20.0,1,0,0,0,20
893,16.0,61.0,19.0,1,0,0,0,21
583,15.0,63.0,18.5,1,0,0,0,22
397,15.0,57.0,19.0,1,0,0,0,23
174,14.0,59.0,18.5,1,0,0,0,0
98,13.5,65.0,16.0,1,0,0,0,1
60,13.0,67.0,14.0,1,0,0,0,2
60,12.5,69.5,14.0,1,0,0,0,3
57,12.0,74.5,12.0,1,0,0,0,4
131,12.0,77.0,16.0,1,0,0,0,5
774,12.5,74.5,14.0,1,0,0,0,6
2525,13.0,69.5,19.5,2,0,0,0,7
4413,13.0,63.0,22.0,2,0,0,0,8
1837,13.0,67.0,22.0,2,0,0,0,9
976,13.0,61.0,25.0,2,0,0,0,10
1043,14.5,53.0,27.0,2,0,0,0,11
1336,17.0,42.0,28.0,2,0,0,0,12
1349,16.5,43.5,32.0,2,0,0,0,13
1318,18.0,40.0,31.5,2,0,0,0,14
1361,18.0,38.5,35.0,1,0,0,0,15
2001,17.0,42.0,34.0,1,0,0,0,16
3988,18.0,34.0,34.0,1,0,0,0,17
4103,17.5,35.5,31.0,1,0,0,0,18
2592,16.5,34.0,27.0,1,0,0,0,19
1510,15.0,36.0,28.0,1,0,0,0,20
1045,14.0,40.0,21.0,1,0,0,0,21
681,13.5,44.0,20.0,1,0,0,0,22
388,12.5,52.5,16.0,1,0,0,0,23
184,11.5,58.0,11.0,1,0,0,0,0
97,11.0,62.0,11.0,1,0,0,0,1
76,10.0,67.0,12.0,1,0,0,0,2
42,9.0,71.0,12.0,1,0,0,0,3
44,8.5,73.5,14.0,1,0,0,0,4
137,8.0,76.0,11.0,1,0,0,0,5
765,9.0,76.0,8.0,1,0,0,0,6
2567,10.5,69.0,5.5,1,0,0,0,7
4675,13.0,59.0,2.0,1,0,0,0,8
2411,14.5,53.0,6.5,1,0,0,0,9
1180,16.0,45.0,9.0,1,0,0,0,10
1150,16.5,39.5,7.5,1,0,0,0,11
1550,18.0,33.0,7.0,1,0,0,0,12
1567,18.0,32.0,5.5,1,0,0,0,13
1573,19.0,33.5,8.0,1,0,0,0,14
1699,19.0,34.5,9.0,1,0,0,0,15
2286,19.0,35.0,8.5,1,0,0,0,16
4129,18.5,37.5,15.0,1,0,0,0,17
4207,18.0,40.0,14.0,1,0,0,0,18
2489,15.0,57.5,21.0,1,0,0,0,19
1597,13.5,67.5,24.0,1,0,0,0,20
1041,12.0,77.0,24.0,2,0,0,0,21
755,11.5,79.5,19.5,2,0,0,0,22
478,11.0,79.5,15.0,1,0,0,0,23
235,10.0,82.0,15.0,1,0,0,0,0
134,10.0,82.0,16.0,1,0,0,0,1
52,10.0,82.0,15.0,1,0,0,0,2
54,9.0,87.0,19.5,1,0,0,0,3
48,9.0,87.0,17.0,1,0,0,0,4
110,9.0,84.5,18.0,2,0,0,0,5
727,9.5,84.5,17.0,2,0,0,0,6
2085,11.0,74.5,25.0,2,0,0,0,7
3612,11.0,77.0,28.5,7,0,0,0,8
2037,11.0,72.0,28.0,2,0,0,0,9
545,11.0,74.5,29.0,7,0,0,0,10
365,11.0,77.0,30.5,7,0,0,0,11
520,11.0,77.0,32.0,7,0,0,0,12
321,10.0,85.0,35.0,7,0,0,0,13
203,9.5,91.0,27.5,7,0,0,0,14
248,10.0,88.0,23.0,7,0,0,0,15
485,10.0,91.0,21.0,7,0,0,0,16
851,10.0,88.0,21.0,7,0,0,0,17
1008,10.0,88.0,17.0,7,0,0,0,18
613,9.0,94.0,17.0,7,0,0,0,19
573,9.0,94.0,16.0,7,0,0,0,20
355,9.0,94.0,15.0,7,0,0,0,21
239,9.5,91.0,14.0,7,0,0,0,22
189,9.0,94.0,16.0,7,0,0,0,23
94,9.0,94.0,17.0,7,0,0,0,0
32,9.0,94.0,14.0,7,0,0,0,1
31,9.0,87.0,12.0,4,0,0,0,2
41,9.0,84.5,11.0,7,0,0,0,3
51,9.0,82.0,10.0,7,0,0,0,4
101,9.0,82.0,12.0,4,0,0,0,5
590,9.0,79.0,12.0,3,0,0,0,6
1985,9.0,71.0,16.0,3,0,0,0,7
4101,10.0,64.5,14.0,2,0,0,0,8
2262,11.0,62.0,11.0,2,0,0,0,9
1246,12.0,63.0,8.0,2,0,0,0,10
1257,12.0,60.5,14.0,3,0,0,0,11
1565,12.0,60.5,11.0,3,0,0,0,12
1578,13.0,59.0,13.0,3,0,0,0,13
1462,13.5,57.0,11.0,3,0,0,0,14
1626,14.5,53.0,9.0,2,0,0,0,15
2185,16.0,50.0,12.0,2,0,0,0,16
3848,15.5,53.5,16.0,2,0,0,0,17
3203,15.0,57.0,18.0,2,0,0,0,18
1970,14.5,59.0,18.5,3,0,0,0,19
1281,14.0,63.0,18.0,2,0,0,0,20
774,13.5,72.0,18.0,7,0,0,0,21
520,12.5,79.5,21.0,7,0,0,0,22
540,12.0,82.0,21.0,7,0,0,0,23
228,12.0,82.0,18.5,7,0,1,0,0
197,12.5,79.5,16.0,2,0,1,0,1
270,13.0,77.0,24.0,7,0,1,0,2
204,13.0,77.0,21.0,3,0,1,0,3
121,13.0,82.0,20.0,4,0,1,0,4
86,13.0,82.0,18.0,4,0,1,0,5
111,13.5,82.0,18.0,3,0,1,0,6
290,14.0,82.0,17.0,3,0,1,0,7
559,14.5,79.5,14.0,3,0,1,0,8
1043,15.5,65.5,22.5,2,0,1,0,9
1497,16.0,55.5,28.0,3,0,1,0,10
1959,16.5,48.5,22.0,2,0,1,0,11
2353,16.5,52.0,23.0,2,0,1,0,12
2740,17.0,47.0,23.0,2,0,1,0,13
2835,18.0,43.0,22.0,2,0,1,0,14
3025,17.5,44.0,22.0,1,0,1,0,15
3039,18.0,40.0,22.0,1,0,1,0,16
3140,18.0,40.0,18.0,1,0,1,0,17
2752,17.5,41.0,22.0,1,0,1,0,18
2197,16.5,43.5,21.0,1,0,1,0,19
1437,16.0,43.5,19.0,1,0,1,0,20
958,15.0,48.0,15.0,1,0,1,0,21
751,14.0,49.5,16.0,1,0,1,0,22
734,13.0,53.0,16.0,1,0,1,0,23
608,12.5,52.5,13.0,1,0,1,0,0
457,12.0,56.0,13.0,1,0,1,0,1
294,12.0,56.0,12.0,1,0,1,0,2
182,10.5,64.5,11.0,1,0,1,0,3
113,9.5,71.5,12.0,1,0,1,0,4
111,9.0,76.0,12.0,1,0,1,0,5
136,9.0,82.0,12.0,1,0,1,0,6
247,10.5,74.0,14.0,1,0,1,0,7
405,11.5,69.5,15.0,1,0,1,0,8
1012,13.5,53.0,18.5,2,0,1,0,9
1510,15.0,45.0,26.0,2,0,1,0,10
2205,15.5,45.0,21.0,1,0,1,0,11
2806,16.5,42.0,21.5,2,0,1,0,12
3122,16.0,45.0,23.0,2,0,1,0,13
3063,17.5,41.0,22.0,1,0,1,0,14
3124,17.5,39.5,22.0,1,0,1,0,15
2799,17.0,43.5,24.0,1,0,1,0,16
2520,16.5,43.5,21.0,3,0,1,0,17
2233,16.0,45.0,17.0,2,0,1,0,18
1627,15.5,51.5,18.0,3,0,1,0,19
1075,14.5,57.0,17.0,1,0,1,0,20
757,14.0,59.0,20.0,1,0,1,0,21
575,12.5,69.5,15.0,1,0,1,0,22
342,12.0,72.0,12.0,2,0,1,0,23
224,12.0,72.0,15.0,2,0,0,0,0
120,12.0,72.0,16.0,2,0,0,0,1
97,11.0,77.0,15.0,2,0,0,0,2
43,10.5,79.5,12.0,2,0,0,0,3
41,10.0,79.0,14.0,4,0,0,0,4
121,10.0,76.0,16.0,3,0,0,0,5
640,10.5,74.0,16.0,3,0,0,0,6
1839,11.0,74.5,18.5,7,0,0,0,7
3107,11.5,82.0,20.5,7,0,0,0,8
1082,12.0,88.0,23.0,7,0,0,0,9
470,12.5,91.0,22.0,7,0,0,0,10
316,13.0,94.0,31.0,7,0,0,0,11
456,14.0,82.0,29.0,7,0,0,0,12
746,15.0,70.0,38.0,2,0,0,0,13
770,15.0,57.0,46.0,3,0,0,0,14
1039,14.5,57.0,28.5,3,0,0,0,15
1579,15.0,48.0,30.5,2,0,0,0,16
3508,15.5,45.0,36.0,1,0,0,0,17
3361,15.0,42.0,30.5,1,0,0,0,18
1987,13.5,46.0,34.0,2,0,0,0,19
1188,12.5,47.5,29.5,2,0,0,0,20
742,11.5,56.0,30.5,1,0,0,0,21
520,10.5,62.5,28.0,2,0,0,0,22
292,10.0,67.0,23.0,2,0,0,0,23
148,9.5,69.0,21.5,2,0,0,0,0
83,9.0,71.0,21.5,1,0,0,0,1
59,9.0,71.0,24.0,1,0,0,0,2
46,9.0,73.5,28.0,1,0,0,0,3
44,8.5,73.5,26.0,1,0,0,0,4
149,8.0,79.0,23.0,1,0,0,0,5
736,9.0,71.0,27.0,2,0,0,0,6
2382,10.0,67.0,27.0,2,0,0,0,7
4379,11.0,62.0,29.0,2,0,0,0,8
2110,12.0,56.0,28.0,2,0,0,0,9
991,12.5,54.5,27.0,2,0,0,0,10
831,14.0,48.0,27.0,7,0,0,0,11
1061,11.5,62.5,27.5,7,0,0,0,12
1140,14.5,51.0,21.5,7,0,0,0,13
774,10.5,69.0,19.5,10,0,0,0,14
958,12.0,54.5,18.5,7,0,0,0,15
1496,13.0,55.0,21.5,7,0,0,0,16
3181,13.5,51.5,27.0,7,0,0,0,17
3146,12.5,57.5,31.0,2,0,0,0,18
1684,11.5,58.0,20.5,2,0,0,0,19
1244,11.5,58.0,22.0,2,0,0,0,20
738,10.5,66.5,19.5,7,0,0,0,21
570,10.0,67.0,24.0,3,0,0,0,22
381,9.5,69.0,21.0,2,0,0,0,23
178,9.0,71.0,18.5,1,0,0,0,0
91,8.5,68.5,19.0,1,0,0,0,1
42,9.0,71.0,17.0,1,0,0,0,2
32,8.5,73.5,18.5,1,0,0,0,3
39,7.0,81.0,17.0,1,0,0,0,4
140,7.0,81.0,16.0,1,0,0,0,5
733,8.0,76.0,17.5,1,0,0,0,6
2326,9.5,69.0,21.0,2,0,0,0,7
4428,10.5,64.5,21.0,2,0,0,0,8
2145,11.0,62.0,22.5,3,0,0,0,9
947,12.0,60.5,22.0,7,0,0,0,10
803,12.0,67.0,20.5,7,0,0,0,11
1066,13.0,55.0,16.0,2,0,0,0,12
1210,14.0,51.0,20.5,3,0,0,0,13
1106,13.5,57.0,19.5,7,0,0,0,14
1011,14.0,55.0,19.5,7,0,0,0,15
1675,15.0,49.5,26.0,2,0,0,0,16
3412,15.0,48.0,25.0,2,0,0,0,17
3589,15.0,48.0,25.0,1,0,0,0,18
2094,14.5,46.5,23.0,1,0,0,0,19
1318,14.0,44.0,17.5,1,0,0,0,20
928,13.0,53.0,12.0,1,0,0,0,21
704,12.5,56.5,8.0,1,0,0,0,22
517,11.0,60.0,6.0,1,0,0,0,23
232,10.0,67.0,8.0,1,0,0,0,0
104,10.0,69.0,12.0,1,0,0,0,1
68,9.5,73.5,13.0,1,0,0,0,2
57,8.0,82.0,10.0,1,0,0,0,3
54,8.0,82.0,10.0,1,0,0,0,4
149,8.0,76.0,16.0,1,0,0,0,5
704,9.0,71.0,13.0,1,0,0,0,6
2322,10.5,69.0,13.0,2,0,0,0,7
4395,12.0,63.0,11.0,1,0,0,0,8
2363,14.5,57.0,14.0,1,0,0,0,9
1166,15.5,53.5,15.0,2,0,0,0,10
1159,17.0,49.0,15.0,2,0,0,0,11
1473,18.0,46.0,19.0,3,0,0,0,12
1424,19.0,40.0,19.0,2,0,0,0,13
1419,19.0,41.5,20.0,1,0,0,0,14
1536,20.0,34.0,18.0,1,0,0,0,15
2162,20.0,34.0,21.0,1,0,0,0,16
3810,20.0,30.0,20.5,1,0,0,0,17
3764,19.5,27.0,19.5,1,0,0,0,18
2290,19.0,32.0,18.0,1,0,0,0,19
1640,17.5,38.0,19.5,1,0,0,0,20
1097,16.5,40.5,16.0,1,0,0,0,21
841,15.5,48.0,17.0,1,0,0,0,22
604,15.0,49.5,20.5,1,0,0,0,23
357,13.5,59.0,18.5,1,0,0,0,0
189,12.5,65.0,17.0,1,0,0,0,1
94,11.5,74.5,15.0,1,0,0,0,2
84,10.5,79.5,12.0,1,0,0,0,3
68,10.0,82.0,14.0,1,0,0,0,4
147,10.0,82.0,14.0,1,0,0,0,5
632,10.0,82.0,13.0,1,0,0,0,6
1970,11.0,77.0,13.0,1,0,0,0,7
3966,13.0,67.5,13.0,1,0,0,0,8
2311,14.5,61.0,12.0,1,0,0,0,9
1283,16.5,53.5,14.0,1,0,0,0,10
1224,19.0,49.0,15.0,1,0,0,0,11
1588,19.5,49.0,13.0,1,0,0,0,12
1592,19.0,58.0,22.0,3,0,0,0,13
1480,18.5,64.0,19.0,3,0,0,0,14
1709,18.0,64.0,17.0,3,0,0,0,15
2309,18.5,62.0,14.0,3,0,0,0,16
3545,19.0,60.0,10.0,3,0,0,0,17
3016,19.5,58.0,9.5,3,0,0,0,18
1994,19.0,64.0,13.0,2,0,0,0,19
1331,19.0,64.0,11.0,2,0,0,0,20
987,18.5,66.0,11.0,3,0,0,0,21
801,18.0,68.0,8.0,3,0,0,0,22
758,18.0,68.0,10.0,3,0,0,0,23
614,17.5,75.0,15.0,3,0,1,0,0
472,16.5,75.0,14.0,7,0,1,0,1
274,16.0,77.0,11.0,2,0,1,0,2
249,16.0,74.5,11.0,3,0,1,0,3
122,15.0,79.5,13.0,2,0,1,0,4
146,14.5,79.5,14.0,2,0,1,0,5
130,14.0,77.0,15.0,3,0,1,0,6
291,14.5,74.5,10.0,3,0,1,0,7
580,15.0,72.0,17.0,2,0,1,0,8
1075,16.0,70.0,10.0,3,0,1,0,9
1503,16.5,70.0,13.0,3,0,1,0,10
1863,16.0,75.0,15.0,3,0,1,0,11
1586,13.5,85.0,24.0,7,0,1,0,12
924,13.5,75.5,21.0,7,0,1,0,13
1532,15.0,53.5,20.0,4,0,1,0,14
1823,15.0,48.0,19.5,4,0,1,0,15
2031,15.0,49.5,18.0,4,0,1,0,16
1930,15.0,55.0,18.0,3,0,1,0,17
1911,14.5,59.0,16.0,3,0,1,0,18
1616,14.0,61.0,16.0,1,0,1,0,19
1210,13.0,63.0,16.0,1,0,1,0,20
767,12.0,67.0,14.0,2,0,1,0,21
607,12.0,69.5,11.0,3,0,1,0,22
593,12.0,69.5,9.0,3,0,1,0,23
578,12.0,67.0,7.0,3,0,1,0,0
428,12.0,67.0,7.5,2,0,1,0,1
343,12.0,65.0,6.5,2,0,1,0,2
250,12.0,63.0,6.5,3,0,1,0,3
186,12.0,63.0,6.5,4,0,1,0,4
135,12.5,65.0,8.0,4,0,1,0,5
127,13.0,63.0,8.0,3,0,1,0,6
217,13.5,65.0,12.0,2,0,1,0,7
392,14.5,61.0,12.0,1,0,1,0,8
962,16.5,57.5,17.0,1,0,1,0,9
1637,18.0,52.0,18.0,1,0,1,0,10
2176,19.0,49.0,16.0,1,0,1,0,11
2488,19.5,47.5,13.0,1,0,1,0,12
2773,20.0,47.5,14.0,2,0,1,0,13
2899,20.0,51.0,17.0,3,0,1,0,14
2205,18.5,62.0,19.0,7,0,1,0,15
1964,17.0,80.5,14.0,7,0,1,0,16
2119,17.0,80.0,11.0,3,0,1,0,17
2083,17.5,72.5,9.0,3,0,1,0,18
2036,18.0,68.0,12.0,3,0,1,0,19
1510,18.0,70.5,6.5,2,0,1,0,20
942,16.5,75.0,11.0,2,0,1,0,21
823,15.5,77.0,10.0,3,0,1,0,22
745,14.5,74.5,14.0,3,0,1,0,23
588,13.5,69.5,14.0,4,1,0,0,0
351,12.5,67.0,18.0,4,1,0,0,1
221,12.0,63.0,11.0,4,1,0,0,2
184,11.5,62.5,11.0,2,1,0,0,3
127,11.0,64.5,11.0,1,1,0,0,4
129,11.0,64.5,10.0,1,1,0,0,5
151,12.0,60.5,12.0,1,1,0,0,6
252,12.0,65.0,15.0,2,1,0,0,7
539,13.0,63.0,19.0,2,1,0,0,8
1029,13.0,63.0,18.0,2,1,0,0,9
1408,13.0,63.0,18.0,2,1,0,0,10
1956,14.5,57.0,16.0,2,1,0,0,11
2489,15.0,55.0,15.0,2,1,0,0,12
2733,15.0,55.0,15.0,2,1,0,0,13
2738,15.5,53.5,15.0,3,1,0,0,14
2799,15.0,57.0,14.0,3,1,0,0,15
2582,15.5,55.0,8.0,3,1,0,0,16
2554,16.0,55.0,11.0,3,1,0,0,17
2191,16.0,55.0,13.0,2,1,0,0,18
1597,15.0,59.0,14.0,3,1,0,0,19
1100,15.0,59.0,15.0,2,1,0,0,20
720,15.0,61.0,18.0,4,1,0,0,21
600,14.0,67.0,8.5,4,1,0,0,22
464,14.0,67.0,7.0,2,1,0,0,23
252,14.0,67.0,10.0,1,0,0,0,0
140,13.0,69.5,12.0,3,0,0,0,1
76,12.5,69.5,13.0,1,0,0,0,2
63,12.0,72.0,10.0,1,0,0,0,3
64,11.0,79.5,12.0,1,0,0,0,4
120,11.0,77.0,14.0,1,0,0,0,5
625,12.0,72.0,15.0,1,0,0,0,6
1941,12.0,72.0,15.0,1,0,0,0,7
3972,13.0,67.0,18.0,2,0,0,0,8
1958,14.0,63.0,18.0,2,0,0,0,9
1207,15.0,55.0,17.0,2,0,0,0,10
1210,16.0,52.0,13.0,2,0,0,0,11
1566,17.0,49.0,14.0,2,0,0,0,12
1575,17.0,49.0,12.0,2,0,0,0,13
1622,18.0,49.0,18.5,3,0,0,0,14
1804,18.0,47.5,15.0,3,0,0,0,15
2206,18.0,47.5,15.0,2,0,0,0,16
4018,18.5,47.5,16.0,1,0,0,0,17
3960,18.0,47.5,18.0,1,0,0,0,18
2521,17.5,52.5,16.0,1,0,0,0,19
1637,16.5,55.5,18.0,1,0,0,0,20
1127,15.5,57.0,17.0,1,0,0,0,21
708,14.5,61.0,13.0,1,0,0,0,22
437,14.0,63.0,11.0,1,0,0,0,23
222,12.5,67.0,15.0,1,0,0,0,0
120,11.5,67.0,13.0,1,0,0,0,1
99,11.0,67.0,14.0,1,0,0,0,2
72,10.5,69.0,14.0,1,0,0,0,3
